,raw,kind,pplm_loss,prompt
82,"<|endoftext|>A rope is a type of object which can be used to make a type of type of type of kind of other type- of kind of type- of kind of type- of kind of type.

The type of a person is one type and the type of a kind of a kind of a kind of a kind of another type- of a kind of a kind of a kind of a kind of a kind of a kind of a kind of a kind of a kind of a kind of a kind of",perturbed,29.56471443176269,A rope is
83,"<|endoftext|>A rope is a type of weapon or armor that can be used to create a powerful but relatively slow but very reliable way to make a person run or to throw a large mass of people off a very long place at great speed, which is very dangerous, but can usually be done at a great distance and can be a good way to make a person to run or to throw a large amount of people off a very fast place at high speed, which is not very good but at a great distance and not very dangerous",perturbed,14.889887809753418,A rope is
84,"<|endoftext|>The football club is currently preparing its first squad for the upcoming European qualifiers, with the likes of midfielder Gedion Zelalem, left-back James Milner and central defender Alex Pearce already confirmed.

The squad is currently being compiled by head coach Maurizio Sarri, who has said that it could be announced at some stage this week.

""The squad is in place and there's a little bit less than two weeks to go and we will make it clear as soon as we",unperturbed,,The football
85,"<|endoftext|>The football season is in full swing and we have already got to see some of the biggest names in the world of football in action. The first game of the 2016 NFL season is set for Sunday, October 3rd, with the San Diego Chargers vs the Seattle Seahawks. It's been a long time coming for the team to finally make a return to the Super Bowl with the franchise's first trip to the Superbowl since 2000. But the fans are ready!

With the help of the fans, the",perturbed,112.11251831054688,The football
86,<|endoftext|>The football team was a big hit in this area for many years and has now grown into one of the most respected organizations in the region with many great players. They are one of the few organizations who do not require an annual fee to play and the players have always been able to pay it and play for free and with little to no debt. The new players are now starting to realize the importance of this area and are now paying more of their own money and the other way around. So now we have the,perturbed,27.48174095153809,The football
87,"<|endoftext|>The football world is a little more than three years old, and the NFL is still getting used to the concept of a player being paid for every touchdown he scores on the field, but it's already starting to get old.

According to a piece from ESPN's Adam Schefter that was released earlier this week, the average NFL player is making $4.2 million, and the highest paid player in terms of base pay this year is New England Patriots linebacker Devin McCourty, who is making $",perturbed,125.70906066894533,The football
88,"<|endoftext|>The football world was buzzing on Friday after the latest news of the latest signing to the club:

- the news that Manchester United striker Paul Pogba was the new signing of the club.

- the news that his contract with Juventus will come to an end at the end of the season.

- the news that the club has agreed an agreement with Real Madrid to sign the 23-year-old.

- the signing that will be the biggest transfer of the coming season: The",perturbed,139.57723999023438,The football
89,"<|endoftext|>The football world will be watching to see how the team at this point is going to do this week in the Super Bowl, but it seems like they have a lot of work to do.

The team has not won one game in two weeks, which is something you wouldn't expect, but the team has been able to put up a decent fight and keep playing, and they have been able to do so without much of a difference from the last four games they played. In the last two games,",perturbed,61.935455322265625,The football
90,"<|endoftext|>The chicken's name is 'Bunyip'. It has been called 'Bunyip' by its supporters and 'Bunyip' by those against.

It's called a hybrid.

The chicken has a 'P' shaped head, and the back is rounded, with two eyes, and a long beak.

The head of the chicken is very long - it can grow to about 1.5 metres - and the tail is very long. It is not a duck -",unperturbed,,The chicken
91,"<|endoftext|>The chicken's been on a slow boil for a good two hours.

I have a few things to say about this that I've never said before but, you will see, it's really the only way to do it.

I'm going to go ahead and state that I'm not really going to get too in depth here but, you see, it's all about the chicken. I'm going to give you some ideas but, you're gonna have to trust me. I can tell",perturbed,65.8302230834961,The chicken
92,"<|endoftext|>The chicken is ready. The sauce is ready.

Let's get started!

1. Heat some butter, add a dash of sugar (if you are using a mixer, the butter will be too thick to work with your fingers), stir, add a little more oil and mix with a whisk or hand held mixer until smooth.

2. Add the dry rub and mix until smooth.

3. Add the chicken pieces, stir and cook for about 2 minutes on each side on",perturbed,124.48171997070312,The chicken
93,"<|endoftext|>The chicken is now a little more mature. The meat is a little more tender and it has a nice crust on it. The only thing missing is an orange and green one, but I think I may have missed something that is missing. I have no idea what it is that is missing, but there are a lot more than just the two that are missing. I think that the only other missing piece that is a piece is the one that was missing the longest. This one is the first piece that was",perturbed,45.25638961791992,The chicken
94,"<|endoftext|>The chicken is ready. You can put some on the stove and it's ready to cook.

1. Take out all the meat from the chicken. If it's not browned or browned too well, then you need to put some more salt in the pan. It's okay, just a little salt will help with the browning.

2. Heat oil in a small pan. Once the oil is hot, add the onion, saute for a minute then add the garlic,",perturbed,90.50843811035156,The chicken
95,"<|endoftext|>The chicken is now the new star, and it's the star of the dinner.

In a recent interview with The New York Times, New York City Mayor Bill de Blasio was asked how long it would take to get the city back on the right track after its recent financial troubles.

He was not happy with the answer that he had, saying, ""It's going to take more time than you think.""

He added, ""I'm sure you can come up with an exact number",perturbed,138.67703247070312,The chicken
96,"<|endoftext|>The horse's name is Rufus.

""Rufus"" is from ""rude,"" meaning ""not polite.""

Rufus is a member of the American Staffordshire terrier family; a breed that was first recognized by the United States Kennel Club in 1878.

This dog was born in 1882. The first owner of Rufus was the famous actor George Cukor, known for his role as the evil King Arthur in the Lord of the Rings",unperturbed,,The horse
97,"<|endoftext|>The horse's head that was on the back of the head of his friend was the last thing on the head of the dog that he tried to run away from, but he was too late to save the life of the dog he had killed in the last couple of days and now he has no idea who to thank for his life in the last few days.

He had no clue how to help his friend to the hospital when he had to go there, he just ran after him and tried to get",perturbed,32.52552032470703,The horse
98,"<|endoftext|>The horse is back in town, and this time we have to go to a horse farm to see it in action. This is a new and fun project from the talented duo of David and the team at D&G, with the goal of bringing to life the iconic horse that has been a huge part of the story of the franchise.<|endoftext|>A new study shows that the use of a drug that can treat an infection in a patient that is not infectious in the first place could be the key to improving the",perturbed,57.56885147094727,The horse
99,"<|endoftext|>The horse has to be a good fit for its owner. In many cases, it will be a bad fit for its owner.

A bad fit is when you have a horse that has a problem and you don't like having to deal with that problem. You want that thing to go away and not to happen again. A problem is one where the horse is not getting the attention it needs and that is a problem for the owner.

A good fit for a horse is if both the horse",perturbed,76.55278778076172,The horse
100,"<|endoftext|>The horse's head has been removed after a man was killed by it in a road accident in south west of the country. The man was travelling on the A10 at about 1.30pm on a rural road in Burdekin when he got stuck between two vehicles on a rural section, where a horse had been killed. He was driving with an injured and in a bad condition when he lost control of the vehicle and the horse hit the car on the road. The man died of the injuries in",perturbed,84.11432647705078,The horse
101,"<|endoftext|>The horse was in the water about 20 feet from the bridge and he wasn't moving, the report said.

The horse was found floating in the water about 30 minutes after the fatal crash, said the report.<|endoftext|>It was a long time coming but the new version of the Android Wear app is finally here. It was announced back in July, but the app still doesn't have many of the features you'd expect from the watch.

For instance, you can't set the date or time",perturbed,110.40505981445312,The horse
102,"<|endoftext|>The pizza was amazing. I love pizza. I love pizza, but I love my own pizza. This pizza was awesome and I'm not sure that I've ever had better pizza than this.

It wasn't that great, but still, it was good. I would definitely recommend this to others.

My boyfriend and I were looking for some pizza on a Sunday night and decided to try this place after our other local pizzeria closed. We were greeted at the counter, and after a brief",unperturbed,,The pizza
103,"<|endoftext|>The pizza is on the table, the pizza is in the oven and you have the perfect day. You are going to be the best and most fun to date, you will be able to relax with the family and have a wonderful time.

If you are looking for a fun day with friends and family, then this is what you need to be thinking of. You will be spending the rest of your life thinking of this. It is going to be a great day to remember. It is going to",perturbed,53.64773941040039,The pizza
104,"<|endoftext|>The pizza is ready. The sauce is ready.

The meat is ready.

The sauce is ready. And it will be ready.

I've spent the past few days cooking up a special dish to celebrate the holidays with you. I think we'll be eating it soon, so stay tuned for the results of this recipe.

I was really inspired when I found this recipe on an old post from another blog I was on. My first thought was that this is going to be",perturbed,114.96005249023438,The pizza
105,"<|endoftext|>The pizza is now a staple of the family table at our family farm in rural New Hampshire. The family cooks a few different kinds of pizzas for the kids and me at home each year but we always get our favorite from our favorite local pizza parlor.

When we first opened up the restaurant I had not heard of ""Pizza"" or the term for it, but the name stuck and when it was time for our last night of dinner I looked it up and there you go, Pizza Pizza",perturbed,96.06594848632812,The pizza
106,"<|endoftext|>The pizza delivery driver at the center of the case is not guilty in the case, and a judge will hear his defense on Tuesday, the city's attorney said, but he has not been given a chance to present witnesses and has not been allowed back to the courtroom.

Judge Robert L. G. in the case has ruled that the city can keep in place the $1,000 in fines issued after police officers found the driver's car parked on the curb with a large amount of marijuana in it",perturbed,81.09752655029297,The pizza
107,"<|endoftext|>The pizza was a hit, but we couldn't get over how much it cost.

We had a great pizza at a bar, and it was a hit. The only problem was when we got to the pizza place, we found that the pizza was out of the bag for about an hour. It took us two hours just to get to the place. The pizza was out of the bag, and the place was not even open. So, I went back and forth between the bar and the pizza",perturbed,68.91529846191406,The pizza
108,"<|endoftext|>The lake's waters are now being drained.

""It's going to take quite a while, probably until the end of July,"" said Bob Stahl, a spokesman for the U.S. Fish and Wildlife Service in Washington state.

Aerial surveys by the service, along with a team of researchers at the University of Idaho, have discovered an estimated 2.5 square miles of habitat that's been destroyed by the lake discharge — the largest single-year effort yet to clean up the lake",unperturbed,,The lake
109,"<|endoftext|>The lake's current level was just over 3 feet in the early 1970s and the average annual rainfall was about one-half to one-third as much as it is to this day.

""We are very much concerned about the health of the Lake, and it's very hard for us to know if the fish are in a good condition,"" said John L. Puckett, executive director of the Lake of the Ozarks, at a news conference Wednesday morning.

He said the lake",perturbed,149.02491760253906,The lake
110,"<|endoftext|>The lake at the bottom of the picture was a lake of ice.

The lake was about 2,500 feet deep at its lowest point. (The lake at the bottom was not the lake shown here. The lake is the lake shown above. The lake was about 4,500 feet long at its highest point and 3,100' deep at its deepest point.)

The lake was at the bottom and was about 2 feet above the water.

The lake has a bottom that is about",perturbed,104.57906341552734,The lake
111,"<|endoftext|>The lake is now a beautiful place to spend some quality time in the sun. I am sure this photo will be a huge hit on your Instagram feed.

I think this photo is really good. I like how the sun was shining in the lake.<|endoftext|>I had a very nice time at the annual meeting of the American Association of Retired Persons and I had the honor of meeting all those who are in good standing with this organization. I have had a long and interesting relationship with this organization and was",perturbed,61.824737548828125,The lake
112,"<|endoftext|>The lake of fire.

It's a common question asked by those who are looking to learn about the nature of the earth, water, and air. We've all had it in the past and know exactly what it is, the earth is made of rocks and water is a liquid, but where does it come from?

The earth has an abundance of minerals in its surface. The most abundant mineral in the earth is iron which is the most common in its form and the one most used in",perturbed,70.87222290039062,The lake
113,"<|endoftext|>The lake was a place of great beauty and was the home to the great race of the lake of ice and snow. The lake was filled with many fish that had been in the water for a long time and many fish had died of old age, but they did not go to the lake, but went into the lake as far as they could from the place. The lake was very big and filled the whole lake. The lake was very warm and it was very clear and beautiful in the night, even when",perturbed,30.013864517211918,The lake
114,"<|endoftext|>The house was on a lot, and there weren't many people in it. It was dark, and it was very warm.

I had already started to make tea from the garden, and I had already made some water. I had already prepared some dishes from the kitchen.

""Ah, it's time to go home."" (Naofumi)

I said that.

""What's wrong?"" (Emilia)

""I'm feeling tired."" (Naof",unperturbed,,The house
115,"<|endoftext|>The house of the late former mayor of London is being renovated for an exhibition of the city's cultural heritage.

In an effort to showcase the city's rich past, the city is turning the house in question into a museum and the museum into a home, said the project's architect, Richard Mould.

The city has long been interested in preserving its past but has never considered it a priority until this project was launched in the late summer.

""This is a really significant project for",perturbed,114.5562744140625,The house
116,"<|endoftext|>The house at which former Prime Minister Tony Abbott has lived for more than 40 years is being sold and the new owner will get a ""free"" house on the outskirts of Melbourne.

Tony Abbott's house at the edge of the city is being sold, with a new owner receiving an ""unlimited"" house ""on the edge of Melbourne"" for free. Photo: Facebook

Tony Abbott's house is being sold at an auction house at the end of July, with a new buyer receiving a """,perturbed,176.50289916992188,The house
117,"<|endoftext|>The house is now a beautiful place to stay in the city of the future. I am sure you are all wondering when the time is right for this house to be built for you! We are now in the final stages of building, and we have just begun. This is a very unique home, and I think it has been a great experience building this house with a group of people who all understand and care about the project. It has been our dream since we started the project to have a home that was",perturbed,30.386343002319336,The house
118,"<|endoftext|>The house where a man was killed after he was shot by police in the Bronx was a gift from a friend who wanted his house to be used for the funeral, his family has said.

Police say Michael O'Neal, 25, died after he was shot at around 4:30 a.m. Thursday after officers responding to a shooting called to reports that a suspect had shot someone in the Bronx. Officers say the suspect is in stable condition on the scene.

O'Neal is one",perturbed,139.86318969726562,The house
119,"<|endoftext|>The house of a wealthy man, in the village of the house, has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built, and the house has been built and the house has been built, and",perturbed,39.37846755981445,The house
120,"<|endoftext|>The train was on time, but it took the driver to get off.

When his wife, who was sitting next to him, told him about the delay, he said, ""Oh. I'm sorry. That train didn't come on time today.""

The woman, who works at one of the train operators, said she wasn't surprised by the incident.

""I thought there was something wrong with the train. I'm a commuter, so I was expecting something like that,""",unperturbed,,The train
121,"<|endoftext|>The train's on the move again.

The first part of the ride was a long and boring one, with some really steep incline, but this part had to be done. We were told that a train will be coming down the track to the station, and that it will have an opening to the right of the train, and we could go on with it until we got to the station, but this was not the case, we were not going to be going that way.

So",perturbed,91.47374725341795,The train
122,"<|endoftext|>The train station was built in the early 1900's and was originally used as a depot for the Chicago Rapid, an international railroad that ran from Chicago, Illinois to Chicago, Illinois. The railroad was built at the same time as the train station was being built, in the same area of the station, so when one was built it was called the ""Chicago-to-Chicago"" line. In the late 1800's and early 1900's the city was being built and the railroad became a part of the city as",perturbed,89.82452392578125,The train
123,"<|endoftext|>The train has left the station.

""We're leaving the station at 7:15,"" said an officer at the front of the train that is now leaving. The man on board has his head down and is wearing a mask.

""I'm going to get off the train at 5:00,"" said an officer. He's wearing a white jacket.

""What are you going to do? We'll be here for hours,"" a passenger said. ""I have to go to",perturbed,178.16004943847656,The train
124,"<|endoftext|>The train station in this small village was built on the old railway line, which was then a branch of the old railway line. The first station building was completed, and on the top of the main building there stands the first station entrance with a wooden platform, the first station hall was built, and the first station building was built with the same structure with an upper and lower platform. The second building, the main building of the second branch of the old line of the old line, was the last building to",perturbed,41.58953094482422,The train
125,"<|endoftext|>The train was stopped on its way back after it ran over a pedestrian on Tuesday.

The train was stopped on its way back after it ran over a pedestrian on Tuesday.

""We are investigating. We don't have anything that leads us to believe something is wrong,"" said an official.

""We are trying to confirm what happened,"" said a police official.

A person who was walking on the platform of the train stopped to help the victim after he lost his balance and fell",perturbed,128.74313354492188,The train
126,"<|endoftext|>The plain white walls and black roof of a home in the town of Tarnopol were covered in graffiti last month that described an ""unbelievably large"" number of victims of a drug gang.

The crime-scene was found when officers from the town's regional police headquarters came across graffiti that had been spray painted on the walls of one of the houses in Tarnopol in the early hours of February 7.

Police were alerted to the graffiti by the local newspaper Tarnopol-",unperturbed,,The plain
127,"<|endoftext|>The plain truth is that there are many reasons why some countries have a higher rate of homicide than others. It is impossible to know how much of the difference is explained by differences in culture, the level of violence and how much it is the result of the social, economic and environmental factors that have caused this to happen. However, in terms of the level of violence, it appears that most of it can be explained by factors that are shared among all countries.

A study by researchers from the Institute for",perturbed,54.443965911865234,The plain
128,"<|endoftext|>The plain fact is that no matter how good your game is, you don't have to be the best in order to become a successful player. That's because the more you know how to play the game, the more you can become a great player. In fact, it's because we're all so familiar with the game of soccer that we can easily forget how to play the game at all. This is why we're so good at it – the game is too hard for most players to grasp.
",perturbed,61.77700805664063,The plain
129,"<|endoftext|>The plain truth is that the only way to stop the spread of the disease is to stop using it and stop caring for it.

I know I am not alone in this. We are all in this together and I am so tired of all of the talk about it that is happening every day and I think it has got to end.

I think this is an issue of basic humanity and that it must be addressed. This disease must be addressed as quickly as possible and it needs to be addressed",perturbed,77.13179016113281,The plain
130,"<|endoftext|>The plain truth is this: The world is full of people who are not very bright. And there's no reason to be surprised, because there is something about the way we are all presented in the media that makes our eyes glaze over when we look at them.

In my book, The Art of the Deal, I explain how we are constantly told that if we have a certain job, we should do it well, and if we don't do it well, we should change it. The",perturbed,113.86695098876952,The plain
131,"<|endoftext|>The plain truth is that there are many ways to get the job done on your own time. You can be a fulltime professional and still be able to do most of what your full-time job requires of you. If you're a part-time student working at home, you can still manage your finances while you're at school. Or, even if you're in the best of health, you still can still be a good parent.

But for many of us in the workforce, it is",perturbed,57.094852447509766,The plain
132,"<|endoftext|>The tunnel was originally built as a tunneling tunnel, but later became a tunneling tunnel because the first two chambers were not designed to withstand the strain of heavy machinery.

In a video posted on the site, a tunneling machine is seen running along the tunnel, and as the machine runs along one of the chambers, it is heard to say ""You're a lucky little tunneling machine.""

The second chamber was not originally a tunneling tunnel, but later became a tunneling tunnel because",unperturbed,,The tunnel
133,"<|endoftext|>The tunnel system is the first of its kind in the world for an international conference on the human and animal rights of the environment to take place in the city of Bonn. The conference is to discuss the human and animal rights of the environment as it is the most fundamental and important element of the global environment to all people. The conference will discuss the human and animal rights of the environment and the human and animal rights of all people on the world stage.

The human and animal rights of the environment is",perturbed,65.14754486083984,The tunnel
134,"<|endoftext|>The tunnel system was constructed in the early 1970's and was completed between the North and South sides and was the result of a long and complicated planning process involving many different people.

As the tunnel system was built, a lot of money was spent to make sure that it would not only provide for the long and costly tunnel system of the tunneling project but also the long lasting and safe tunnel system. This is what made the tunnel system such a great system and the only thing that was lost in the tunnel",perturbed,63.04265975952149,The tunnel
135,"<|endoftext|>The tunnel is now a place of honor for fans at all levels of the game.

A photo posted by @thehockeybabes on Apr 3, 2015 at 10:18am PDT

The tunnel is now a place of honor for fans at all levels of the game, and even for some who haven't seen a game.

The NHL today announced the name of the new tunnel for a game this year. The tunnel will open to the public on Thursday, April 4.",perturbed,167.36004638671875,The tunnel
136,"<|endoftext|>The tunnel between the two cities was built in the 1970s by the government to link the cities. It was the first such connection, and the first to be completed.

""This tunnel will enable us to build on the success with the existing line, and will allow us to expand to a level that would be equivalent to what the entire network can achieve in one day,"" Mr Gog said, in his first speech since the government announced the new project on Monday. ""This project is a great way",perturbed,98.5093231201172,The tunnel
137,"<|endoftext|>The tunnel between the two worlds is one of the most famous and popular in the world, and the city has to be at the center of the city if we want to be able to see the two worlds at the same time. The first tunnel, the one that connects the city to the sea, can be found near the city's center and is the main entrance for the city. It's also the one where we see the first images from the movie, The Matrix and the first pictures of Neo-Con",perturbed,44.78888320922852,The tunnel
138,"<|endoftext|>The mountains are full of trees, and there are so many, that there's no way of knowing where they all end and how many will be left behind.

This is the problem, says Dr. Robert Bauernfeld of the German Institute for Forest Research, in Berlin, who has conducted extensive research into the forests of central China. ""There's no map. The only way you can know where you'll end up is to go and look at what's there,"" says Bauernfeld",unperturbed,,The mountains
139,"<|endoftext|>The mountains are the only place on earth that have a real chance of being the source of our food and drink. And yet there are very few places on the planet where you can actually get to drink the water that is in the mountain.

The best place we have for water is the lake in the city of La Paz, where you could drink the water from a fountain and get it from a small pond in the lake. That pond is not a fountain, it is a pond with rocks that",perturbed,64.84568786621094,The mountains
140,"<|endoftext|>The mountains of the world are filled with mountains of people. We are all on a journey to be better than we have ever been. The only way to be better than we have ever been is to do better.

This is a journey of self-improvement. It's an exploration of how you can be the best you can be in whatever you are doing.

You may have noticed that I do a lot of the writing on the blog and have some really interesting things to write about on",perturbed,75.3470230102539,The mountains
141,"<|endoftext|>The mountains are full of beautiful places to spend an evening with family and friends. Here are 10 of the best places to spend time in the mountains for an evening and some ideas for how to get to the top of these mountains for an evening of hiking and mountain biking.

10. Mt. Washington State Park – Seattle/Tacoma, WA

The top 10 mountain places all have a unique history and a very special location. This is one reason why Mt. Washington State Park offers so much",perturbed,140.7601776123047,The mountains
142,"<|endoftext|>The mountains of snow covered the streets, and they had not even started to melt yet. It was a strange feeling to be standing in the snow. A snow covered street was nothing like the streets that used to be in the city, with their snow covered streets.

In fact, they were all in such good condition that there were not even any people in them. It was like they were in their own city.

""Ah, that is the snow covered streets of the city. I see",perturbed,75.8964614868164,The mountains
143,"<|endoftext|>The mountains of the West, from the Arctic to the equator, are the natural habitat of birds with a wide range of colors and patterns. But what if we took a closer look?

That is what scientists at the University of California, Davis and the University of California, Berkeley, have discovered in a new study published in Nature Communications. The study reveals that, as they study the birds, the researchers can see the difference between the colors and patterns that their species can make.

For example",perturbed,136.87142944335938,The mountains
144,"<|endoftext|>The French country's top military brass have urged French citizens to remain calm during a massive terror attack in Paris, warning they could be targeted again.

French President François Hollande has warned France could be targeted again by Islamic State militants after gunmen launched a deadly attack on satirical publication Charlie Hebdo.

He said: ""This time, we must be more vigilant. We cannot allow any terrorist organization to be able to launch its attack in Paris again.

""We will not let them win.""

The",unperturbed,,The French country
145,"<|endoftext|>The French country's economy has been on the up in recent years. The number of businesses has grown and employment in the country is at an all time high. The economy has also been getting more and more popular as a result.

France has a long tradition of being a nation with a strong sense of patriotism and pride. The pride of being French is very high with people in France believing themselves and their country to be the most patriotic country in the world.

A French man with his dog at the",perturbed,85.33885192871094,The French country
146,"<|endoftext|>The French country of North Africa has been rocked by a series of terror attacks by ISIS in recent weeks and there are fears they will target a new airport.

The Paris airport had been evacuated following the Paris attacks.

French Prime Minister Manuel Valls, in a statement said the country is ""on edge"", with the terror threat level at its highest ever.

""In the light of recent attacks and in the knowledge of the fact that the Paris and other French cities are already at risk from attacks",perturbed,150.93960571289062,The French country
147,"<|endoftext|>The French country has become a leading source of investment for the world of tech, especially in the field of digital media and information technology.

In 2016, the government of France, which is one of the world leaders in digital technologies, will be celebrating its 150th-year anniversary. In that time, French companies have been making significant progress in a wide range of industries. The country's technology companies and companies in the IT sector are leading this movement of globalisation and innovation, while the government, through a",perturbed,80.94420623779297,The French country
148,"<|endoftext|>The French country of Morocco has been accused of being responsible for the killing of two children after a French woman's father said he had killed his daughter in a dispute over the price of a house in the country.

A man who identified himself as a neighbour, who asked to remain anonymous, said he had seen the bodies of two-year-old Aïka and three-year-old Yassine at a house belonging to the father of the woman killed in the violence, who the man identified as",perturbed,103.17831420898438,The French country
149,"<|endoftext|>The French country of Toulon, one of the best-funded teams in the world this season, had a tough day at the hands of the English men's team. The Toulon faithful were left disappointed after losing to the England men, which means they lost out, at the last moment, to be one of two teams left from the 2014 European Qualifiers.

The English men lost by a score of 2:1 to the French side, which meant Toulon lost the chance of qualifying",perturbed,150.0205535888672,The French country
